Date,PX_LAST,PX_MID
2/5/2016,2.38,2.38
2/4/2016,2.39,2.39
2/3/2016,2.38,2.38
2/2/2016,2.36,2.36
2/1/2016,2.37,2.37
1/29/2016,2.34,2.34
1/28/2016,2.32,2.32
1/27/2016,2.31,2.31
1/26/2016,2.32,2.32
1/25/2016,2.3,2.3
1/22/2016,2.3,2.3
1/21/2016,2.26,2.26
1/20/2016,2.28,2.28
1/19/2016,2.32,2.32
1/18/2016,2.33,2.33
1/15/2016,2.31,2.31
1/14/2016,2.32,2.32
1/13/2016,2.32,2.32
1/12/2016,2.29,2.29
1/11/2016,2.29,2.29
1/8/2016,2.3,2.3
1/7/2016,2.29,2.29
1/6/2016,2.3,2.3
1/5/2016,2.31,2.31
1/4/2016,2.29,2.29
12/30/2015,2.33,2.33
12/29/2015,2.37,2.37
12/28/2015,2.39,2.39
12/23/2015,2.34,2.34
12/22/2015,2.32,2.32
12/21/2015,2.3,2.3
12/18/2015,2.34,2.34
12/17/2015,2.36,2.36
12/16/2015,2.34,2.34
12/15/2015,2.36,2.36
12/14/2015,2.35,2.35
12/11/2015,2.35,2.35
12/10/2015,2.39,2.39
12/9/2015,2.41,2.41
12/8/2015,2.37,2.37
12/7/2015,2.4,2.4
12/4/2015,2.44,2.44
12/3/2015,2.44,2.44
12/2/2015,2.38,2.38
12/1/2015,2.37,2.37
11/30/2015,2.35,2.35
11/27/2015,2.41,2.41
11/26/2015,2.45,2.45
11/25/2015,2.44,2.44
11/24/2015,2.48,2.48
11/23/2015,2.46,2.46
11/19/2015,2.46,2.46
11/18/2015,2.43,2.43
11/17/2015,2.4,2.4
11/16/2015,2.4,2.4
11/13/2015,2.4,2.4
11/12/2015,2.44,2.44
11/11/2015,2.41,2.41
11/10/2015,2.38,2.38
11/9/2015,2.37,2.37
11/6/2015,2.37,2.37
11/5/2015,2.35,2.35
11/4/2015,2.29,2.29
11/3/2015,2.3,2.3
10/30/2015,2.25,2.25
10/29/2015,2.25,2.25
10/28/2015,2.2,2.2
10/27/2015,2.17,2.17
10/26/2015,2.14,2.14
10/23/2015,2.1,2.1
10/22/2015,2.06,2.06
10/21/2015,2.05,2.05
10/20/2015,2.06,2.06
10/19/2015,2.03,2.03
10/16/2015,2.04,2.04
10/15/2015,1.98,1.98
10/14/2015,1.94,1.94
10/13/2015,1.85,1.85
10/9/2015,1.88,1.88
10/8/2015,1.82,1.82
10/7/2015,1.77,1.77
10/6/2015,1.75,1.75
10/5/2015,1.73,1.73
10/2/2015,1.67,1.67
10/1/2015,1.64,1.64
9/30/2015,1.62,1.62
9/29/2015,1.59,1.59
9/28/2015,1.57,1.57
9/25/2015,1.6,1.6
9/24/2015,1.54,1.54
9/23/2015,1.52,1.52
9/22/2015,1.55,1.55
9/21/2015,1.57,1.57
9/18/2015,1.56,1.56
9/17/2015,1.61,1.61
9/16/2015,1.61,1.61
9/15/2015,1.59,1.59
9/14/2015,1.61,1.61
9/11/2015,1.57,1.57
9/10/2015,1.55,1.55
9/9/2015,1.58,1.58
9/8/2015,1.55,1.55
9/4/2015,1.53,1.53
9/3/2015,1.57,1.57
9/2/2015,1.56,1.56
9/1/2015,1.58,1.58
8/31/2015,1.61,1.61
8/28/2015,1.64,1.64
8/27/2015,1.65,1.65
8/26/2015,1.64,1.64
8/25/2015,1.64,1.64
8/24/2015,1.65,1.65
8/21/2015,1.69,1.69
8/20/2015,1.71,1.71
8/19/2015,1.7,1.7
8/18/2015,1.71,1.71
8/17/2015,1.7,1.7
8/14/2015,1.7,1.7
8/13/2015,1.7,1.7
8/12/2015,1.72,1.72
8/11/2015,1.71,1.71
8/10/2015,1.73,1.73
8/7/2015,1.7,1.7
8/6/2015,1.69,1.69
8/5/2015,1.72,1.72
8/4/2015,1.74,1.74
8/3/2015,1.74,1.74
7/31/2015,1.76,1.76
7/30/2015,1.78,1.78
7/29/2015,1.8,1.8
7/28/2015,1.78,1.78
7/27/2015,1.79,1.79
7/24/2015,1.79,1.79
7/23/2015,1.83,1.83
7/22/2015,1.87,1.87
7/21/2015,1.89,1.89
7/20/2015,1.88,1.88
7/17/2015,1.87,1.87
7/16/2015,1.9,1.9
7/15/2015,1.91,1.91
7/14/2015,1.91,1.91
7/13/2015,1.91,1.91
7/10/2015,1.88,1.88
7/8/2015,1.85,1.85
7/7/2015,1.88,1.88
7/6/2015,1.9,1.9
7/3/2015,1.9,1.9
7/2/2015,1.93,1.93
7/1/2015,1.91,1.91
6/30/2015,1.93,1.93
6/29/2015,1.92,1.92
6/26/2015,1.91,1.91
6/25/2015,1.93,1.93
6/24/2015,1.96,1.96
6/23/2015,1.97,1.97
6/22/2015,1.97,1.97
6/19/2015,1.96,1.96
6/18/2015,1.99,1.99
6/17/2015,1.98,1.98
6/16/2015,1.97,1.97
6/15/2015,1.94,1.94
6/12/2015,1.96,1.96
6/11/2015,1.97,1.97
6/10/2015,1.96,1.96
6/9/2015,1.97,1.97
6/8/2015,1.97,1.97
6/5/2015,1.94,1.94
6/3/2015,1.97,1.97
6/2/2015,1.97,1.97
6/1/2015,1.94,1.94
5/29/2015,1.93,1.93
5/28/2015,1.96,1.96
5/27/2015,1.97,1.97
5/26/2015,1.96,1.96
5/25/2015,2,2
5/22/2015,2,2
5/21/2015,2.02,2.02
5/20/2015,2.03,2.03
5/19/2015,2.01,2.01
5/18/2015,2.02,2.02
5/15/2015,2.04,2.04
5/14/2015,2.03,2.03
5/13/2015,2.01,2.01
5/12/2015,2.02,2.02
5/11/2015,2,2
5/8/2015,2.04,2.04
5/7/2015,2.04,2.04
5/6/2015,2.02,2.02
5/5/2015,2,2
5/4/2015,1.99,1.99
4/30/2015,2.05,2.05
4/29/2015,2.09,2.09
4/28/2015,2.11,2.11
4/27/2015,2.12,2.12
4/24/2015,2.09,2.09
4/23/2015,2.07,2.07
4/22/2015,2.04,2.04
4/20/2015,2.03,2.03
4/17/2015,2.03,2.03
4/16/2015,2.04,2.04
4/15/2015,2.02,2.02
4/14/2015,2.01,2.01
4/13/2015,1.97,1.97
4/10/2015,1.99,1.99
4/9/2015,2,2
4/8/2015,2.01,2.01
4/7/2015,1.97,1.97
4/6/2015,1.97,1.97
4/2/2015,1.97,1.97
4/1/2015,1.94,1.94
3/31/2015,1.92,1.92
3/30/2015,1.91,1.91
3/27/2015,1.89,1.89
3/26/2015,1.93,1.93
3/25/2015,1.92,1.92
3/24/2015,1.96,1.96
3/23/2015,1.95,1.95
3/20/2015,1.89,1.89
3/19/2015,1.85,1.85
3/18/2015,1.9,1.9
3/17/2015,1.88,1.88
3/16/2015,1.89,1.89
3/13/2015,1.88,1.88
3/12/2015,1.94,1.94
3/11/2015,1.98,1.98
3/10/2015,1.99,1.99
3/9/2015,1.98,1.98
3/6/2015,2.03,2.03
3/5/2015,2.06,2.06
3/4/2015,2.07,2.07
3/3/2015,2.11,2.11
3/2/2015,2.13,2.13
2/27/2015,2.16,2.16
2/26/2015,2.14,2.14
2/25/2015,2.15,2.15
2/24/2015,2.17,2.17
2/23/2015,2.14,2.14
2/20/2015,2.15,2.15
2/19/2015,2.15,2.15
2/18/2015,2.17,2.17
2/13/2015,2.18,2.18
2/12/2015,2.18,2.18
2/11/2015,2.15,2.15
2/10/2015,2.19,2.19
2/9/2015,2.23,2.23
2/6/2015,2.24,2.24
2/5/2015,2.26,2.26
2/4/2015,2.26,2.26
2/3/2015,2.31,2.31
2/2/2015,2.29,2.29
1/30/2015,2.3,2.3
1/29/2015,2.37,2.37
1/28/2015,2.4,2.4
1/27/2015,2.4,2.4
1/26/2015,2.39,2.39
1/23/2015,2.41,2.41
1/22/2015,2.41,2.41
1/21/2015,2.38,2.38
1/20/2015,2.37,2.37
1/19/2015,2.34,2.34
1/16/2015,2.36,2.36
1/15/2015,2.36,2.36
1/14/2015,2.38,2.38
1/13/2015,2.37,2.37
1/12/2015,2.33,2.33
1/9/2015,2.36,2.36
1/8/2015,2.33,2.33
1/7/2015,2.29,2.29
1/6/2015,2.3,2.3
1/5/2015,2.28,2.28
1/2/2015,2.3,2.3
12/30/2014,2.33,2.33
12/29/2014,2.29,2.29
12/26/2014,2.31,2.31
12/23/2014,2.29,2.29
12/22/2014,2.33,2.33
12/19/2014,2.33,2.33
12/18/2014,2.34,2.34
12/17/2014,2.29,2.29
12/16/2014,2.26,2.26
12/15/2014,2.31,2.31
12/12/2014,2.32,2.32
12/11/2014,2.34,2.34
12/10/2014,2.38,2.38
12/9/2014,2.39,2.39
12/8/2014,2.38,2.38
12/5/2014,2.42,2.42
12/4/2014,2.41,2.41
12/3/2014,2.44,2.44
12/2/2014,2.42,2.42
12/1/2014,2.43,2.43
11/28/2014,2.42,2.42
11/27/2014,2.48,2.48
11/26/2014,2.47,2.47
11/25/2014,2.44,2.44
11/24/2014,2.42,2.42
11/21/2014,2.46,2.46
11/19/2014,2.4,2.4
11/18/2014,2.38,2.38
11/17/2014,2.37,2.37
11/14/2014,2.34,2.34
11/13/2014,2.34,2.34
11/12/2014,2.37,2.37
11/11/2014,2.36,2.36
11/10/2014,2.37,2.37
11/7/2014,2.37,2.37
11/6/2014,2.38,2.38
11/5/2014,2.41,2.41
11/4/2014,2.41,2.41
11/3/2014,2.41,2.41
10/31/2014,2.44,2.44
10/30/2014,2.49,2.49
10/29/2014,2.43,2.43
10/28/2014,2.42,2.42
10/27/2014,2.37,2.37
10/24/2014,2.43,2.43
10/23/2014,2.39,2.39
10/22/2014,2.41,2.41
10/21/2014,2.42,2.42
10/20/2014,2.43,2.43
10/17/2014,2.45,2.45
10/16/2014,2.42,2.42
10/15/2014,2.44,2.44
10/14/2014,2.48,2.48
10/13/2014,2.49,2.49
10/10/2014,2.46,2.46
10/9/2014,2.47,2.47
10/8/2014,2.46,2.46
10/7/2014,2.44,2.44
10/6/2014,2.42,2.42
10/3/2014,2.37,2.37
10/2/2014,2.35,2.35
10/1/2014,2.35,2.35
9/30/2014,2.38,2.38
9/29/2014,2.37,2.37
9/26/2014,2.41,2.41
9/25/2014,2.39,2.39
9/24/2014,2.44,2.44
9/23/2014,2.42,2.42
9/22/2014,2.43,2.43
9/19/2014,2.46,2.46
9/18/2014,2.47,2.47
9/17/2014,2.48,2.48
9/16/2014,2.51,2.51
9/15/2014,2.49,2.49
9/12/2014,2.5,2.5
9/11/2014,2.55,2.55
9/10/2014,2.55,2.55
9/9/2014,2.55,2.55
9/8/2014,2.58,2.58
9/5/2014,2.6,2.6
9/4/2014,2.61,2.61
9/3/2014,2.59,2.59
9/2/2014,2.58,2.58
9/1/2014,2.59,2.59
8/29/2014,2.58,2.58
8/28/2014,2.56,2.56
8/27/2014,2.57,2.57
8/26/2014,2.57,2.57
8/25/2014,2.55,2.55
8/22/2014,2.56,2.56
8/21/2014,2.58,2.58
8/20/2014,2.59,2.59
8/19/2014,2.6,2.6
8/18/2014,2.59,2.59
8/15/2014,2.58,2.58
8/14/2014,2.58,2.58
8/13/2014,2.57,2.57
8/12/2014,2.57,2.57
8/11/2014,2.58,2.58
8/8/2014,2.56,2.56
8/7/2014,2.57,2.57
8/6/2014,2.59,2.59
8/5/2014,2.58,2.58
8/4/2014,2.61,2.61
8/1/2014,2.61,2.61
7/31/2014,2.62,2.62
7/30/2014,2.66,2.66
7/29/2014,2.68,2.68
7/28/2014,2.69,2.69
7/25/2014,2.68,2.68
7/24/2014,2.68,2.68
7/23/2014,2.69,2.69
7/22/2014,2.7,2.7
7/21/2014,2.68,2.68
7/18/2014,2.67,2.67
7/17/2014,2.65,2.65
7/16/2014,2.68,2.68
7/15/2014,2.68,2.68
7/14/2014,2.69,2.69
7/11/2014,2.68,2.68
7/10/2014,2.71,2.71
7/8/2014,2.73,2.73
7/7/2014,2.71,2.71
7/4/2014,2.73,2.73
7/3/2014,2.73,2.73
7/2/2014,2.72,2.72
7/1/2014,2.74,2.74
6/30/2014,2.73,2.73
6/27/2014,2.75,2.75
6/26/2014,2.73,2.73
6/25/2014,2.73,2.73
6/24/2014,2.7,2.7
6/23/2014,2.72,2.72
6/20/2014,2.7,2.7
6/18/2014,2.71,2.71
6/17/2014,2.67,2.67
6/16/2014,2.7,2.7
6/13/2014,2.7,2.7
6/11/2014,2.7,2.7
6/10/2014,2.71,2.71
6/9/2014,2.71,2.71
6/6/2014,2.69,2.69
6/5/2014,2.68,2.68
6/4/2014,2.64,2.64
6/3/2014,2.64,2.64
6/2/2014,2.65,2.65
5/30/2014,2.69,2.69
5/29/2014,2.71,2.71
5/28/2014,2.69,2.69
5/27/2014,2.68,2.68
5/26/2014,2.71,2.71
5/23/2014,2.71,2.71
5/22/2014,2.71,2.71
5/21/2014,2.73,2.73
5/20/2014,2.72,2.72
5/19/2014,2.73,2.73
5/16/2014,2.73,2.73
5/15/2014,2.71,2.71
5/14/2014,2.73,2.73
5/13/2014,2.72,2.72
5/12/2014,2.71,2.71
5/9/2014,2.72,2.72
5/8/2014,2.74,2.74
5/7/2014,2.76,2.76
5/6/2014,2.75,2.75
5/5/2014,2.73,2.73
5/2/2014,2.77,2.77
4/30/2014,2.76,2.76
4/29/2014,2.76,2.76
4/28/2014,2.76,2.76
4/25/2014,2.78,2.78
4/24/2014,2.8,2.8
4/23/2014,2.8,2.8
4/22/2014,2.78,2.78
4/17/2014,2.78,2.78
4/16/2014,2.79,2.79
4/15/2014,2.8,2.8
4/14/2014,2.82,2.82
4/11/2014,2.81,2.81
4/10/2014,2.83,2.83
4/9/2014,2.85,2.85
4/8/2014,2.85,2.85
4/7/2014,2.84,2.84
4/4/2014,2.8,2.8
4/3/2014,2.76,2.76
4/2/2014,2.79,2.79
4/1/2014,2.8,2.8
3/31/2014,2.8,2.8
3/28/2014,2.82,2.82
3/27/2014,2.82,2.82
3/26/2014,2.76,2.76
3/25/2014,2.76,2.76
3/24/2014,2.75,2.75
3/21/2014,2.74,2.74
3/20/2014,2.75,2.75
3/19/2014,2.72,2.72
3/18/2014,2.73,2.73
3/17/2014,2.7,2.7
3/14/2014,2.69,2.69
3/13/2014,2.66,2.66
3/12/2014,2.66,2.66
3/11/2014,2.65,2.65
3/10/2014,2.66,2.66
3/7/2014,2.62,2.62
3/6/2014,2.61,2.61
3/5/2014,2.6,2.6
2/28/2014,2.57,2.57
2/27/2014,2.58,2.58
2/26/2014,2.56,2.56
2/25/2014,2.57,2.57
2/24/2014,2.56,2.56
2/21/2014,2.53,2.53
2/20/2014,2.56,2.56
2/19/2014,2.54,2.54
2/18/2014,2.54,2.54
2/17/2014,2.54,2.54
2/14/2014,2.55,2.55
2/13/2014,2.54,2.54
2/12/2014,2.52,2.52
2/11/2014,2.57,2.57
2/10/2014,2.57,2.57
2/7/2014,2.59,2.59
2/6/2014,2.59,2.59
2/5/2014,2.57,2.57
2/4/2014,2.54,2.54
2/3/2014,2.52,2.52
1/31/2014,2.53,2.53
1/30/2014,2.54,2.54
1/29/2014,2.52,2.52
1/28/2014,2.53,2.53
1/27/2014,2.53,2.53
1/24/2014,2.55,2.55
1/23/2014,2.54,2.54
1/22/2014,2.58,2.58
1/21/2014,2.59,2.59
1/20/2014,2.63,2.63
1/17/2014,2.62,2.62
1/16/2014,2.6,2.6
1/15/2014,2.61,2.61
1/14/2014,2.61,2.61
1/13/2014,2.61,2.61
1/10/2014,2.6,2.6
1/9/2014,2.56,2.56
1/8/2014,2.56,2.56
1/7/2014,2.58,2.58
1/6/2014,2.58,2.58
1/3/2014,2.61,2.61
1/2/2014,2.58,2.58
12/30/2013,2.62,2.62
12/27/2013,2.63,2.63
12/26/2013,2.61,2.61
12/23/2013,2.61,2.61
12/20/2013,2.59,2.59
12/19/2013,2.63,2.63
12/18/2013,2.65,2.65
12/17/2013,2.66,2.66
12/16/2013,2.65,2.65
12/13/2013,2.65,2.65
12/12/2013,2.64,2.64
12/11/2013,2.64,2.64
12/10/2013,2.67,2.67
12/9/2013,2.66,2.66
12/6/2013,2.65,2.65
12/5/2013,2.62,2.62
12/4/2013,2.6,2.6
12/3/2013,2.61,2.61
12/2/2013,2.64,2.64
11/29/2013,2.67,2.67
11/28/2013,2.7,2.7
11/27/2013,2.7,2.7
11/26/2013,2.72,2.72
11/25/2013,2.75,2.75
11/22/2013,2.75,2.75
11/21/2013,2.75,2.75
11/19/2013,2.79,2.79
11/18/2013,2.8,2.8
11/14/2013,2.74,2.74
11/13/2013,2.73,2.73
11/12/2013,2.73,2.73
11/11/2013,2.73,2.73
11/8/2013,2.76,2.76
11/7/2013,2.78,2.78
11/6/2013,2.8,2.8
11/5/2013,2.78,2.78
11/4/2013,2.83,2.83
11/1/2013,2.83,2.83
10/31/2013,2.83,2.83
10/30/2013,2.88,2.88
10/29/2013,2.89,2.89
10/28/2013,2.88,2.88
10/25/2013,2.87,2.87
10/24/2013,2.83,2.83
10/23/2013,2.84,2.84
10/22/2013,2.84,2.84
10/21/2013,2.82,2.82
10/18/2013,2.8,2.8
10/17/2013,2.82,2.82
10/16/2013,2.8,2.8
10/15/2013,2.77,2.77
10/14/2013,2.75,2.75
10/11/2013,2.75,2.75
10/10/2013,2.75,2.75
10/9/2013,2.72,2.72
10/8/2013,2.71,2.71
10/7/2013,2.69,2.69
10/4/2013,2.63,2.63
10/3/2013,2.63,2.63
10/2/2013,2.62,2.62
10/1/2013,2.59,2.59
9/30/2013,2.6,2.6
9/27/2013,2.55,2.55
9/26/2013,2.55,2.55
9/25/2013,2.57,2.57
9/24/2013,2.6,2.6
9/23/2013,2.6,2.6
9/20/2013,2.59,2.59
9/19/2013,2.57,2.57
9/18/2013,2.57,2.57
9/17/2013,2.49,2.49
9/16/2013,2.47,2.47
9/13/2013,2.46,2.46
9/12/2013,2.46,2.46
9/11/2013,2.46,2.46
9/10/2013,2.44,2.44
9/9/2013,2.45,2.45
9/6/2013,2.42,2.42
9/5/2013,2.39,2.39
9/4/2013,2.36,2.36
9/3/2013,2.35,2.35
9/2/2013,2.34,2.34
8/30/2013,2.34,2.34
8/29/2013,2.34,2.34
8/28/2013,2.36,2.36
8/27/2013,2.33,2.33
8/26/2013,2.31,2.31
8/23/2013,2.34,2.34
8/22/2013,2.25,2.25
8/21/2013,2.24,2.24
8/20/2013,2.28,2.28
8/19/2013,2.26,2.26
8/16/2013,2.29,2.29
8/15/2013,2.33,2.33
8/14/2013,2.35,2.35
8/13/2013,2.37,2.37
8/12/2013,2.39,2.39
8/9/2013,2.4,2.4
8/8/2013,2.4,2.4
8/7/2013,2.36,2.36
8/6/2013,2.37,2.37
8/5/2013,2.37,2.37
8/2/2013,2.4,2.4
8/1/2013,2.37,2.37
7/31/2013,2.4,2.4
7/30/2013,2.4,2.4
7/29/2013,2.41,2.41
7/26/2013,2.42,2.42
7/25/2013,2.44,2.44
7/24/2013,2.41,2.41
7/23/2013,2.44,2.44
7/22/2013,2.42,2.42
7/19/2013,2.43,2.43
7/18/2013,2.44,2.44
7/17/2013,2.44,2.44
7/16/2013,2.41,2.41
7/15/2013,2.44,2.44
7/12/2013,2.4,2.4
7/11/2013,2.41,2.41
7/10/2013,2.39,2.39
7/8/2013,2.41,2.41
7/5/2013,2.44,2.44
7/4/2013,2.44,2.44
7/3/2013,2.42,2.42
7/2/2013,2.44,2.44
7/1/2013,2.46,2.46
6/28/2013,2.43,2.43
6/27/2013,2.47,2.47
6/26/2013,2.48,2.48
6/25/2013,2.45,2.45
6/24/2013,2.43,2.43
6/21/2013,2.4,2.4
6/20/2013,2.39,2.39
6/19/2013,2.44,2.44
6/18/2013,2.48,2.48
6/17/2013,2.49,2.49
6/14/2013,2.52,2.52
6/13/2013,2.52,2.52
6/12/2013,2.5,2.5
6/11/2013,2.52,2.52
6/10/2013,2.51,2.51
6/7/2013,2.52,2.52
6/6/2013,2.55,2.55
6/5/2013,2.54,2.54
6/4/2013,2.53,2.53
6/3/2013,2.54,2.54
5/31/2013,2.53,2.53
5/29/2013,2.57,2.57
5/28/2013,2.61,2.61
5/27/2013,2.63,2.63
5/24/2013,2.63,2.63
5/23/2013,2.64,2.64
5/22/2013,2.67,2.67
5/21/2013,2.7,2.7
5/20/2013,2.7,2.7
5/17/2013,2.72,2.72
5/16/2013,2.73,2.73
5/15/2013,2.75,2.75
5/14/2013,2.76,2.76
5/13/2013,2.76,2.76
5/10/2013,2.74,2.74
5/9/2013,2.75,2.75
5/8/2013,2.78,2.78
5/7/2013,2.77,2.77
5/6/2013,2.76,2.76
5/3/2013,2.77,2.77
5/2/2013,2.77,2.77
4/30/2013,2.79,2.79
4/29/2013,2.78,2.78
4/26/2013,2.79,2.79
4/25/2013,2.77,2.77
4/24/2013,2.76,2.76
4/23/2013,2.74,2.74
4/22/2013,2.74,2.74
4/19/2013,2.76,2.76
4/18/2013,2.72,2.72
4/17/2013,2.73,2.73
4/16/2013,2.72,2.72
4/15/2013,2.73,2.73
4/12/2013,2.76,2.76
4/11/2013,2.77,2.77
4/10/2013,2.78,2.78
4/9/2013,2.77,2.77
4/8/2013,2.77,2.77
4/5/2013,2.79,2.79
4/4/2013,2.76,2.76
4/3/2013,2.75,2.75
4/2/2013,2.75,2.75
4/1/2013,2.76,2.76
3/28/2013,2.76,2.76
3/27/2013,2.76,2.76
3/26/2013,2.74,2.74
3/25/2013,2.73,2.73
3/22/2013,2.73,2.73
3/21/2013,2.74,2.74
3/20/2013,2.77,2.77
3/19/2013,2.79,2.79
3/18/2013,2.78,2.78
3/15/2013,2.8,2.8
3/14/2013,2.79,2.79
3/12/2013,3.03,3.03
3/11/2013,3.04,3.04
3/8/2013,3.05,3.05
3/7/2013,3.05,3.05
3/6/2013,3.05,3.05
3/5/2013,3.06,3.06
3/4/2013,3.04,3.04
3/1/2013,3.03,3.03
2/28/2013,3.1,3.1
2/27/2013,3.1,3.1
2/26/2013,3.09,3.09
2/25/2013,3.1,3.1
2/22/2013,3.12,3.12
2/21/2013,3.11,3.11
2/20/2013,3.13,3.13
2/19/2013,3.14,3.14
2/18/2013,3.14,3.14
2/15/2013,3.14,3.14
2/14/2013,3.16,3.16
2/13/2013,3.16,3.16
2/8/2013,3.13,3.13
2/7/2013,3.14,3.14
2/6/2013,3.11,3.11
2/5/2013,3.11,3.11
2/4/2013,3.1,3.1
2/1/2013,3.14,3.14
1/31/2013,3.13,3.13
1/30/2013,3.1,3.1
1/29/2013,3.11,3.11
1/28/2013,3.09,3.09
1/25/2013,3.04,3.04
1/24/2013,3.06,3.06
1/23/2013,3.07,3.07
1/22/2013,3.09,3.09
1/21/2013,3.1,3.1
1/18/2013,3.12,3.12
1/17/2013,3.13,3.13
1/16/2013,3.13,3.13
1/15/2013,3.13,3.13
1/14/2013,3.14,3.14
1/11/2013,3.11,3.11
1/10/2013,3.1,3.1
1/9/2013,3.11,3.11
1/8/2013,3.11,3.11
1/7/2013,3.17,3.17
1/4/2013,3.16,3.16
1/3/2013,3.15,3.15
1/2/2013,3.14,3.14
12/28/2012,3.16,3.16
12/27/2012,3.18,3.18
12/26/2012,3.18,3.18
12/21/2012,3.15,3.15
12/20/2012,3.14,3.14
12/19/2012,3.15,3.15
12/18/2012,3.1,3.1
12/17/2012,3.09,3.09
12/14/2012,3.09,3.09
12/13/2012,3.11,3.11
12/12/2012,3.12,3.12
12/11/2012,3.12,3.12
12/10/2012,3.15,3.15
12/7/2012,3.16,3.16
12/6/2012,3.14,3.14
12/5/2012,3.11,3.11
12/4/2012,3.07,3.07
12/3/2012,3.07,3.07
11/30/2012,3.07,3.07
11/29/2012,3.14,3.14
11/28/2012,3.2,3.2
11/27/2012,3.21,3.21
11/26/2012,3.21,3.21
11/23/2012,3.2,3.2
11/22/2012,3.18,3.18
11/21/2012,3.14,3.14
11/20/2012,3.17,3.17
11/19/2012,3.18,3.18
11/16/2012,3.19,3.19
11/14/2012,3.19,3.19
11/13/2012,3.22,3.22
11/12/2012,3.26,3.26
11/9/2012,3.28,3.28
11/8/2012,3.26,3.26
11/7/2012,3.25,3.25
11/6/2012,3.26,3.26
11/5/2012,3.3,3.3
11/1/2012,3.28,3.28
10/31/2012,3.31,3.31
10/30/2012,3.29,3.29
10/29/2012,3.31,3.31
10/26/2012,3.3,3.3
10/25/2012,3.33,3.33
10/24/2012,3.33,3.33
10/23/2012,3.34,3.34
10/22/2012,3.37,3.37
10/19/2012,3.37,3.37
10/18/2012,3.38,3.38
10/17/2012,3.36,3.36
10/16/2012,3.33,3.33
10/15/2012,3.37,3.37
10/11/2012,3.31,3.31
10/10/2012,3.33,3.33
10/9/2012,3.31,3.31
10/8/2012,3.34,3.34
10/5/2012,3.34,3.34
10/4/2012,3.34,3.34
10/3/2012,3.37,3.37
10/2/2012,3.34,3.34
10/1/2012,3.37,3.37
9/28/2012,3.39,3.39
9/27/2012,3.36,3.36
9/26/2012,3.35,3.35
9/25/2012,3.38,3.38
9/24/2012,3.37,3.37
9/21/2012,3.37,3.37
9/20/2012,3.4,3.4
9/19/2012,3.41,3.41
9/18/2012,3.45,3.45
9/17/2012,3.43,3.43
9/14/2012,3.39,3.39
9/13/2012,3.44,3.44
9/12/2012,3.42,3.42
9/11/2012,3.49,3.49
9/10/2012,3.48,3.48
9/6/2012,3.47,3.47
9/5/2012,3.44,3.44
9/4/2012,3.42,3.42
9/3/2012,3.45,3.45
8/31/2012,3.45,3.45
8/30/2012,3.42,3.42
8/29/2012,3.42,3.42
8/28/2012,3.45,3.45
8/27/2012,3.48,3.48
8/24/2012,3.49,3.49
8/23/2012,3.51,3.51
8/22/2012,3.51,3.51
8/21/2012,3.53,3.53
8/20/2012,3.53,3.53
8/17/2012,3.55,3.55
8/16/2012,3.54,3.54
8/15/2012,3.53,3.53
8/14/2012,3.52,3.52
8/13/2012,3.52,3.52
8/10/2012,3.53,3.53
8/9/2012,3.51,3.51
8/8/2012,3.54,3.54
8/7/2012,3.55,3.55
8/6/2012,3.55,3.55
8/3/2012,3.54,3.54
8/2/2012,3.47,3.47
8/1/2012,3.49,3.49
7/31/2012,3.49,3.49
7/30/2012,3.5,3.5
7/27/2012,3.53,3.53
7/26/2012,3.54,3.54
7/25/2012,3.47,3.47
7/24/2012,3.43,3.43
7/23/2012,3.45,3.45
7/20/2012,3.45,3.45
7/19/2012,3.46,3.46
7/18/2012,3.44,3.44
7/17/2012,3.44,3.44
7/16/2012,3.4,3.4
7/13/2012,3.4,3.4
7/12/2012,3.4,3.4
7/11/2012,3.39,3.39
7/10/2012,3.35,3.35
7/6/2012,3.35,3.35
7/5/2012,3.34,3.34
7/4/2012,3.33,3.33
7/3/2012,3.36,3.36
7/2/2012,3.38,3.38
6/29/2012,3.35,3.35
6/28/2012,3.25,3.25
6/27/2012,3.25,3.25
6/26/2012,3.28,3.28
6/25/2012,3.28,3.28
6/22/2012,3.28,3.28
6/21/2012,3.3,3.3
6/20/2012,3.36,3.36
6/19/2012,3.35,3.35
6/18/2012,3.32,3.32
6/15/2012,3.35,3.35
6/14/2012,3.31,3.31
6/13/2012,3.27,3.27
6/12/2012,3.28,3.28
6/11/2012,3.3,3.3
6/8/2012,3.32,3.32
6/6/2012,3.33,3.33
6/5/2012,3.35,3.35
6/4/2012,3.31,3.31
6/1/2012,3.33,3.33
5/31/2012,3.38,3.38
5/30/2012,3.4,3.4
5/29/2012,3.49,3.49
5/28/2012,3.5,3.5
5/25/2012,3.45,3.45
5/24/2012,3.41,3.41
5/23/2012,3.41,3.41
5/22/2012,3.32,3.32
5/21/2012,3.39,3.39
5/18/2012,3.42,3.42
5/17/2012,3.46,3.46
5/16/2012,3.45,3.45
5/15/2012,3.46,3.46
5/14/2012,3.47,3.47
5/11/2012,3.52,3.52
5/10/2012,3.55,3.55
5/9/2012,3.51,3.51
5/8/2012,3.56,3.56
5/7/2012,3.6,3.6
5/4/2012,3.6,3.6
5/3/2012,3.6,3.6
5/2/2012,3.62,3.62
4/30/2012,3.7,3.7
